Organism Name,Region,Average_lifespan_days,Tip_Name,Genome_size_bp,AA_OE,AT_OE,AG_OE,AC_OE,TA_OE,TT_OE,TG_OE,TC_OE,GA_OE,GT_OE,GG_OE,GC_OE,CA_OE,CT_OE,CG_OE,CC_OE,CA_and_TG_OE,AC_and_GT_OE,AG_and_CT_OE,GA_and_TC_OE,AA_and_TT_OE,CC_and_GG_OE
Protopolystoma xenopodis,intron,609.3333333,Protopolystoma_xenopodis_ott825123,617344661.0,1.0823487866981338,0.9801007850567414,1.0401428966954676,0.8864255262694596,0.8932059096251048,1.0852736271470629,1.0198049309748631,0.9990839776522676,1.0285962982376256,0.8413097745384355,1.0599334587092253,1.1360500002423697,1.0577477288867998,1.0336361914706218,0.7870546656983779,1.0603705489818112,,,,,,
Protopolystoma xenopodis,downstream1,609.3333333,Protopolystoma_xenopodis_ott825123,617344661.0,1.139414407174244,0.9567675002240648,1.0278237034807391,0.7807144421403813,0.7533554409784649,1.0827759519992832,1.114715618216905,1.1490183383912227,1.131876953214879,0.7808667782433141,0.9783672783786214,1.1166971471762213,1.0053920973319197,1.1671131153737615,0.8377910393320162,0.9790567237257414,,,,,,
Protopolystoma xenopodis,downstream2,609.3333333,Protopolystoma_xenopodis_ott825123,617344661.0,1.1123778401132347,0.977614226572838,0.97728044482833,0.9006701880793074,0.8879476987852657,1.078192503781264,1.0593208723311744,0.9589182713761216,0.9853937164457728,0.8367522048078662,1.095959346289523,1.2656811829810486,1.0750348081202836,1.0155690626245668,0.8150550376610718,1.0118517494962844,,,,,,
Prorops nasuta,upstream1,71.5,Prorops_nasuta_ott709100,295123319.0,1.0923721627645335,0.9593619317682228,0.9487999482140014,0.9582267318374864,0.9118976318971926,1.080873885111996,1.0775777154254993,0.9329246427141832,0.9281676899885,0.982913210943249,0.9480557306094582,1.210620753189232,1.0663038143804355,0.940263282971522,1.0018345043918742,0.9920869969298484,,,,,,
Prorops nasuta,upstream2,71.5,Prorops_nasuta_ott709100,295123319.0,1.120919990686609,0.9395042792240514,0.95371329124019,0.9157849935200724,0.8518573291935422,1.1360095381401751,1.0869774201595213,0.9481944703818986,0.9731802975414652,0.9196940552464548,1.0276321348037278,1.1793203598195487,1.0695847168412624,0.9503119211866818,0.8948455894406725,1.072244552484113,,,,,,
Prorops nasuta,exon,71.5,Prorops_nasuta_ott709100,295123319.0,1.0665131775019734,0.975830538154676,1.0233525273653767,0.8724897439954518,0.782047617245249,1.145259566349056,1.2008087933936546,0.978861433834378,1.064276541555086,0.7986106101026074,0.9766154016154686,1.2008618771479178,1.1512007005235008,1.0640278256937836,0.6114945015888399,1.0694173020739797,,,,,,
Prorops nasuta,intron,71.5,Prorops_nasuta_ott709100,295123319.0,1.1094226546983006,0.9623810213745784,0.9566868632942772,0.905606067684808,0.9011188252495368,1.1070439688790092,1.0159004127822848,0.9713805921918306,0.9498987440994676,0.9165954106386376,1.0094067708271728,1.2122224954640066,1.049995252843802,0.9397878786167408,0.97466941431973,1.066593160217847,,,,,,
Prorops nasuta,downstream1,71.5,Prorops_nasuta_ott709100,295123319.0,1.0678435604794445,0.925158764919455,1.0460669397293356,0.8518727546332275,0.8202322220688338,1.1633258218572868,1.118358261231873,1.0258611215560998,1.0637167585376643,0.827342117724562,0.9855135159602296,1.187553509215395,1.097314981247089,1.0614401199915715,0.710289455054472,1.0774478155871297,,,,,,
Prorops nasuta,downstream2,71.5,Prorops_nasuta_ott709100,295123319.0,1.0731826771253232,0.9686572852227788,0.9247019862632746,0.9631620543512568,0.9192493692435616,1.064457605085542,1.1151466880875345,0.923269055889084,0.9187515230312072,0.967705054258782,1.022870203382597,1.2912201405946633,1.1051895304952009,0.941370232607826,0.8611104641324888,1.0186619380459274,,,,,,
Prionchulus punctatus,upstream1,200.0,Prionchulus_punctatus_ott577256,111709293.0,1.3056592772282063,0.8664757295016163,0.7638810958591382,0.9525089643689344,0.6849172891936213,1.2821291209873569,1.0228648556139277,0.9996338681128724,1.031535557353968,0.9393592527988656,0.794247729839421,1.267415486546616,1.024814459139818,0.7605214468602735,1.5860730804127006,0.8144945443209587,,,,,,
Prionchulus punctatus,upstream2,200.0,Prionchulus_punctatus_ott577256,111709293.0,1.3831714954338263,0.8882134796978166,0.6918926725524214,0.9018073478426724,0.6188268449396805,1.403970436643749,0.9143085764510056,1.0475828917565992,1.0974950748971004,0.8681724089944174,0.8533670510938283,1.2093081013012998,0.9000596591840626,0.6635527290740649,1.7922662967803975,0.8554735373010072,,,,,,
Prionchulus punctatus,exon,200.0,Prionchulus_punctatus_ott577256,111709293.0,1.319633633811279,1.003232652335259,0.6737069874360513,0.9113842718743312,0.5958602965526067,1.417935823654062,0.910151005970766,1.1815338894545664,1.1760396125622845,0.8793226416856946,0.8068956658452298,1.0912864519214034,0.8319224817807955,0.6552590451943299,1.7514824624094505,0.8173947637558654,,,,,,
Prionchulus punctatus,intron,200.0,Prionchulus_punctatus_ott577256,111709293.0,1.297045813364614,0.8392414820288953,0.8412009684218302,0.99461866327589,0.7090224666178571,1.2884607999470563,0.9537238195173212,1.0143875464929992,1.043843529247951,0.9697955280066568,0.7598618199657804,1.1485900084860317,1.0237351517816835,0.781578994681812,1.5144726154643295,0.8461203633956836,,,,,,
Prionchulus punctatus,downstream1,200.0,Prionchulus_punctatus_ott577256,111709293.0,1.2825391679291864,0.9206004485829072,0.757132337249023,0.8567073693738837,0.6384257064358674,1.4006931777685336,0.9331438845472924,1.1510857152567169,1.187233102011774,0.8651487405150832,0.7909043960901092,1.1344219205701476,0.8394242294004279,0.7176224752018863,1.725500155071388,0.8647516530457496,,,,,,
Prionchulus punctatus,downstream2,200.0,Prionchulus_punctatus_ott577256,111709293.0,1.3677641498700637,0.8193702970674092,0.7391278922758948,0.9700563946153982,0.6586787385058896,1.270428365778003,1.0533958600367166,0.9973770541610252,1.0257499300476551,1.0022016644374478,0.7790941900280567,1.181158776574579,1.0163745715862087,0.7424254693730589,1.6332114251911185,0.8727417653823998,,,,,,
Glomeris marginata,upstream1,3650.0,Glomeris_marginata_ott274378,163012155.0,1.1658965298760533,1.0182381023215965,0.7792522604924433,0.9437792065333188,0.801232165587847,1.1726980769563482,1.1058596128009546,0.9275665754278056,0.9425710596899116,0.9448876963570618,0.968397894713435,1.2044548974079816,1.1123410099990398,0.7578880981273254,1.2055046227848407,0.9951823366797182,,,,,,
Glomeris marginata,upstream2,3650.0,Glomeris_marginata_ott274378,163012155.0,1.1949375131739484,0.9861550020843644,0.8220713474392912,0.9264438770535124,0.7275624901124275,1.1912621223992428,1.1173477626381674,0.9938688521337204,1.023643913366883,0.947830048067797,0.9106161354745111,1.1458998396303846,1.0893222519585286,0.7902911197434139,1.199972906086635,0.9494586216083476,,,,,,
Glomeris marginata,exon,3650.0,Glomeris_marginata_ott274378,163012155.0,1.1323571749277916,0.9525317269651914,0.9298833178682367,0.95180492140597,0.5580611272327944,1.2168243444174232,1.2804776450128748,1.0752027429675182,1.1395953064746855,0.8786567551937747,0.9019427336893951,1.0034184579310887,1.1685724730027085,0.9658249830400508,0.8577786102029441,0.9911313794561536,,,,,,
Glomeris marginata,intron,3650.0,Glomeris_marginata_ott274378,163012155.0,1.1395695018303174,0.9851888431247162,0.8044083126502036,0.9973479216697574,0.8421031195655622,1.1157814030477742,1.2011110278569102,0.8696915529475975,0.8576578939119184,1.0089491336181864,0.9686317819073292,1.172191676000942,1.2426404407551352,0.7995501332798335,0.8688708917601488,1.1201930780826654,,,,,,
Glomeris marginata,downstream1,3650.0,Glomeris_marginata_ott274378,163012155.0,1.1048264945117403,0.9320564709972315,0.9215342289185704,0.9381150006627986,0.6594901413790374,1.231502882304459,1.2251523673147018,1.0197255845002624,1.1205246414321146,0.8883301457751306,0.9473143032597088,1.024256617805149,1.1598976231021016,0.9182725966081742,0.8797570077566496,1.0447602311072233,,,,,,
Glomeris marginata,downstream2,3650.0,Glomeris_marginata_ott274378,163012155.0,1.128010519736791,0.9833119104338898,0.7747105256920213,1.0226696557606134,0.8248021407396126,1.0898377080858594,1.262104841384118,0.8799880124421657,0.8708643918818191,1.043772393472136,1.0153415827704426,1.147600059954459,1.2381452707382226,0.8092169176915319,0.8880694259821027,1.044369512822451,,,,,,
Tachypodoiulus niger,upstream1,3285.0,Tachypodoiulus_niger_ott412164,363973629.0,1.1792493693338124,0.9593577405164772,0.869684482164885,0.8950711177843096,0.7924899568350643,1.1696727904604236,1.1409034447824584,0.9126003182505822,0.9466706287994052,0.9176534309774876,0.9941174687643298,1.2483260839717532,1.1162682281103813,0.8493025827621652,0.9820385721871194,1.0831513887462711,,,,,,
Tachypodoiulus niger,upstream2,3285.0,Tachypodoiulus_niger_ott412164,363973629.0,1.197018469550383,0.934361975028846,0.9338274736030592,0.8713265768559579,0.7124428631349392,1.2115159168369125,1.1260682828258608,0.9722629845091127,1.0066076029912268,0.9033830630921386,0.9413064481903988,1.2039353187753714,1.148496028385143,0.8683723168635762,0.9659170390901052,1.019259647988311,,,,,,
Tachypodoiulus niger,exon,3285.0,Tachypodoiulus_niger_ott412164,363973629.0,1.1454713351650323,0.9585273269065052,0.9794452962417854,0.8762258048005731,0.5813084843752859,1.22850903517643,1.2335505317875,1.0752619355946027,1.1094915658402764,0.8248579293684148,0.9138739839397302,1.0937133123513172,1.1372339622858954,1.014893630641141,0.8453420141178858,0.9939802596356526,,,,,,
Tachypodoiulus niger,intron,3285.0,Tachypodoiulus_niger_ott412164,363973629.0,1.2170488036239462,0.9075161960976564,0.9128182193261396,0.9278797370468228,0.7891771343622522,1.1601695734989022,1.124155658418996,0.9428893504079264,0.8932633260708583,0.9754479397487408,0.901007965524123,1.1924104327290397,1.2064776804333142,0.8823319144101681,0.8323107483216995,1.0877545841624492,,,,,,
Tachypodoiulus niger,downstream1,3285.0,Tachypodoiulus_niger_ott412164,363973629.0,1.1171456879741275,0.9170618125390774,1.0079024211868646,0.8698160535167125,0.6510930488941973,1.2795840084921069,1.1703272762036403,1.011076806493653,1.114907954777587,0.8175919250460362,0.9388705491615906,1.1195788544010934,1.1514707756078386,0.9641381196869984,0.8339317538507264,1.048130855541359,,,,,,
Tachypodoiulus niger,downstream2,3285.0,Tachypodoiulus_niger_ott412164,363973629.0,1.1989798313590785,0.916834145951054,0.8644839942753196,0.9411377052537974,0.7622411504091045,1.1601690340185735,1.197803516167158,0.9075415892426808,0.907097945656204,0.963147205283387,0.995214434669208,1.2512866384459216,1.2124350539621624,0.8735087796460802,0.8340618405011395,1.040794009560062,,,,,,
Caenorhabditis macrosperma,upstream1,13.0,Caenorhabditis_macrosperma_ott624491,112952290.0,1.3994315852957593,0.8452321162501668,0.8721478445396861,0.8252887331697005,0.5379426232824566,1.3223889830480475,0.9737858203232428,1.1499431226909052,1.1698262420347674,0.8494854885069945,0.8931022969567328,1.0940175028047436,1.004351813321149,0.8651366872103856,1.298291759059669,0.9245504287124096,,,,,,
Caenorhabditis macrosperma,upstream2,13.0,Caenorhabditis_macrosperma_ott624491,112952290.0,1.2712942069720703,0.8925246291575714,0.9559907705830708,0.8414106543604633,0.5090762645502278,1.306202220959925,0.9701729697581712,1.2469054379594315,1.251039039490227,0.8547184786664812,0.8811550288819311,0.9820495114791352,1.0589086859764238,0.870413501264276,1.209853176005141,0.8984376968942795,,,,,,
Caenorhabditis macrosperma,exon,13.0,Caenorhabditis_macrosperma_ott624491,112952290.0,1.1335859045826469,0.973581855781676,0.9575884613402792,0.9176279304597644,0.4053114998974934,1.121796690902659,1.102331366056505,1.4613290504477172,1.36243173771932,0.8998253803114326,0.774408756739267,0.9010591338548593,0.9874478159086644,1.0335384129645897,1.1924917635362748,0.7930736258413182,,,,,,
Caenorhabditis macrosperma,intron,13.0,Caenorhabditis_macrosperma_ott624491,112952290.0,1.3486927672459377,0.8557494233498032,0.930710451379606,0.813717448027272,0.5436647213130056,1.3098640919257234,0.96390685102759,1.2210399795244882,1.1980480711121064,0.8694890467893822,0.8941722481941965,0.9591344565585032,1.0220920023602629,0.8789320869306892,1.1891490690979796,0.9835050790397248,,,,,,
Caenorhabditis macrosperma,downstream1,13.0,Caenorhabditis_macrosperma_ott624491,112952290.0,1.1202948792602971,0.9283269910636452,0.9838809750967308,0.8762077249306157,0.4880102200405186,1.2125744614066796,1.029733579156042,1.4192114449559246,1.3443126194390975,0.8969068199592793,0.7877151171498444,0.9056911254890304,0.9838011866233356,0.996107521843,1.2057389976883257,0.8506604264307052,,,,,,
Caenorhabditis macrosperma,downstream2,13.0,Caenorhabditis_macrosperma_ott624491,112952290.0,1.3422012797504026,0.8734812890818653,0.891053837939967,0.8420813130827851,0.594494277723884,1.2131986553790932,1.0233193668194107,1.178451818740263,1.2128232794182885,0.9258660735315142,0.924411743585311,0.8976684396909288,1.016568890395187,0.8881399710953587,1.16068081488556,1.0192833506121244,,,,,,
Hippopus hippopus,upstream1,14600.0,Hippopus_hippopus_ott652458,1068512719.0,1.184478828260423,0.8943819003786526,0.9282741153713928,0.931744711033989,0.7329794134839727,1.1633345524054604,1.1623653240608904,1.0206580766380289,0.9962425968563908,0.9519217513860516,1.117163797815845,0.9766517725995594,1.159747662968706,0.9411288037584414,0.7099272134338531,1.1110069595315928,,,,,,
Hippopus hippopus,upstream2,14600.0,Hippopus_hippopus_ott652458,1068512719.0,1.120134423235615,0.8941017790745975,0.9920325382278914,0.9659461134695818,0.7164262543916067,1.1767871646816297,1.1719273530606389,1.0309579390970265,1.0470605372667263,0.9666687860093326,1.0196276225936205,0.946135509477494,1.2011731001739752,0.9339785191839576,0.7097938423123862,1.069017096617458,,,,,,
Hippopus hippopus,exon,14600.0,Hippopus_hippopus_ott652458,1068512719.0,0.9914430668998327,0.9224633083730234,1.120376687910341,0.9923606944069516,0.6707662560884173,1.1133993855922306,1.347729786858846,1.0294118319415455,1.1430909913389666,0.916249988685048,0.914475999261834,0.8812861175119162,1.3036770006533362,1.105710049685826,0.3543109050358264,1.1414963264122824,,,,,,
Hippopus hippopus,intron,14600.0,Hippopus_hippopus_ott652458,1068512719.0,1.2009974034880602,0.8488671814831417,0.9868600964853071,0.939963696907654,0.6935053428025563,1.1774742928421011,1.2309668880843818,0.977888379575865,0.9698396946715028,0.9545016612078736,1.125781055855477,0.9958300773151892,1.2513717140217917,0.9875100700131708,0.4427377271513987,1.157189227591062,,,,,,
Hippopus hippopus,downstream1,14600.0,Hippopus_hippopus_ott652458,1068512719.0,1.0097034042992694,0.8723599523300264,1.116270979627079,0.97282091740539,0.6851000509991002,1.1749871712148934,1.280630322952624,1.037689705511592,1.1865785924061838,0.8938466060203337,0.9414022675727683,0.8798670678276657,1.2733317640410444,1.0741037899030643,0.4034101827894524,1.1345234177597074,,,,,,
Hippopus hippopus,downstream2,14600.0,Hippopus_hippopus_ott652458,1068512719.0,1.1506940598665656,0.846123553592402,1.0100570886760023,0.997580655590124,0.6983934004375688,1.1672703129041588,1.3077192023439896,0.9299370223592665,1.022389669908565,0.967232466911053,1.0374478149809043,0.9791949525880704,1.26823663825952,1.0109925467443956,0.3473975398917884,1.1560297334286738,,,,,,
Dalotia coriaria,upstream1,68.95,Dalotia_coriaria_ott1010594,193876233.0,1.162981915124521,0.9377394659320756,0.7955303153235159,1.0138693318895255,0.8357048370072248,1.162161679611407,1.1435766563707308,0.8658463047568913,0.8505003508071503,1.0226831554463545,0.8739047019025028,1.341094568838637,1.14655474027209,0.7952097891410909,1.225204020600418,0.8986746806807832,,,,,,
Dalotia coriaria,upstream2,68.95,Dalotia_coriaria_ott1010594,193876233.0,1.1707845556505154,0.9459582120354474,0.8309546396451575,0.9617430409555272,0.7771584142332484,1.1752991494899463,1.1674045744843915,0.9509251258961704,0.9200796665755774,1.008823073960603,0.892795630886005,1.2200876935250424,1.122671139296269,0.8211190262054355,1.1397976757139474,0.922583116512761,,,,,,
Dalotia coriaria,exon,68.95,Dalotia_coriaria_ott1010594,193876233.0,1.107850373043665,1.0032027522848623,0.8971568130201462,0.9405474519240656,0.6568149376012379,1.1624096462580515,1.2773299262865612,1.0234526761176614,1.0791326625381812,0.8885594670554865,0.8843499018404756,1.1340420271154426,1.1761879837908364,0.9161398244390366,0.932601167513889,0.919771561217998,,,,,,
Dalotia coriaria,intron,68.95,Dalotia_coriaria_ott1010594,193876233.0,1.1731412024928771,0.9484709050376466,0.8098630242371511,0.9865428469128088,0.8199430403216263,1.169858025213273,1.1250205392780417,0.8888748694411853,0.8917308790176596,0.9807551714933512,0.8872604831572981,1.2893370595145996,1.1576093491749355,0.7946289401164865,1.1573686862416326,0.9617061271926824,,,,,,
Dalotia coriaria,downstream1,68.95,Dalotia_coriaria_ott1010594,193876233.0,1.095224947499708,0.9611168829858304,0.9139930639029732,0.9190289947562318,0.7376875823103486,1.2173234939773214,1.1836743086843051,0.9828084287512326,1.0577639366809923,0.8905565124608529,0.8915450626210669,1.1841214754214884,1.1362022873045885,0.8940657627009637,1.0234630612627058,0.9368634107466064,,,,,,
Dalotia coriaria,downstream2,68.95,Dalotia_coriaria_ott1010594,193876233.0,1.1209306924720943,0.9563060471283138,0.8004167541812607,1.04855941350199,0.8638456459304494,1.11074386906051,1.1689249537145443,0.867801800449814,0.8802272405331282,1.033256386608596,0.9245825590248729,1.2570379052337857,1.1695874805838984,0.8080187897000223,1.1238990899614316,0.9371731327475092,,,,,,
Phthiracarus laevigatus,upstream1,169.0,Phthiracarus_laevigatus_ott3527221,251760239.0,1.1213099612672452,0.9576649229371036,0.7340786046877475,1.0729923202810303,0.8953933854101134,1.1199227180345817,1.1242408426113322,0.8381573815192542,0.85234090529782,1.0703801801480075,0.8885174526169697,1.3071573447407134,1.1058611989529303,0.7388191982188796,1.4686863036061608,0.9041834555623016,,,,,,
Phthiracarus laevigatus,upstream2,169.0,Phthiracarus_laevigatus_ott3527221,251760239.0,1.0943338560729496,1.0362585970456195,0.7129740624323156,1.04177846946684,0.8506230518360823,1.1245141573469823,1.1309565889188586,0.9307776933612578,0.9649040708726464,1.0199336754079702,0.8683377586319909,1.1791110141622494,1.1368480750407184,0.6360762589458653,1.5233662498672629,0.8508883809073279,,,,,,
Phthiracarus laevigatus,exon,169.0,Phthiracarus_laevigatus_ott3527221,251760239.0,1.1227878374023132,1.0543169749206598,0.7820940817837557,0.9491321101553588,0.7397175201835533,1.196259984835,1.0841719733903976,1.0802235257849586,1.1151848649331892,0.8847361090148291,0.8293590426777967,1.145861193913686,1.028393262803475,0.7512402908227105,1.4547530547845142,0.8108799640924826,,,,,,
Phthiracarus laevigatus,intron,169.0,Phthiracarus_laevigatus_ott3527221,251760239.0,1.1413462754461752,0.9676916182319788,0.7769858070205431,0.9741784131589885,0.8801002573535585,1.134518378744688,1.0491595279989685,0.9132555531526692,0.9093655416466456,0.970658952955368,0.9341611539277408,1.280762512566936,1.067346906704791,0.7747833495199028,1.4065412781919833,1.018765792530761,,,,,,
Phthiracarus laevigatus,downstream1,169.0,Phthiracarus_laevigatus_ott3527221,251760239.0,1.1083414230843656,0.9951731904585426,0.8311462476497746,0.8997102864982318,0.7946638384228295,1.2042972615453542,1.0691906609470003,1.0434310501888124,1.1166545006592392,0.8628065812957928,0.857568289012042,1.1663259028504234,1.0077754130117715,0.8015108143704963,1.3915784694366775,0.9413533204873482,,,,,,
Phthiracarus laevigatus,downstream2,169.0,Phthiracarus_laevigatus_ott3527221,251760239.0,1.1358077252954073,0.9562631701091848,0.7491633522083327,1.0021354205300514,0.885537782130855,1.117410186921158,1.0743953859783897,0.88217032229896,0.8950610232242585,1.0025124658214626,0.941466496298186,1.353323522776609,1.0823187340656129,0.7463101425840567,1.5507851212362918,1.007573928197547,,,,,,
Heligmosomoides polygyrus polygyrus,upstream1,423.5,Heligmosomoides_polygyrus_polygyrus_ott34976,656624965.0,1.1724625516177598,0.9023234167986924,1.0204707283394152,0.915377365023337,0.7571043027647415,1.1383203738387264,1.0423430310849224,1.0460326719597106,1.0542448673321347,0.9602379911269954,0.8996138193309183,1.0915982898197034,1.0634895130283937,0.9717016037845474,1.0270436951110742,0.9409952743733608,,,,,,
Heligmosomoides polygyrus polygyrus,upstream2,423.5,Heligmosomoides_polygyrus_polygyrus_ott34976,656624965.0,1.1113597320052704,0.920843371273902,1.0549904282936362,0.9092533242522468,0.6950159879539202,1.1038610300843288,1.0728653546840292,1.138891933040635,1.1535043746799598,0.9566812447944304,0.8361086721467602,1.0564899461711907,1.0869674266017515,1.0070012866326628,1.0269339523396952,0.8667840485209922,,,,,,
Heligmosomoides polygyrus polygyrus,exon,423.5,Heligmosomoides_polygyrus_polygyrus_ott34976,656624965.0,1.0636067953843298,0.9749973681356732,1.022962182171104,0.9378523527766448,0.5970670778250164,1.0584791312765574,1.1670720153619012,1.235365812511036,1.2451409460002325,0.8952616833918093,0.7760978059129502,1.026892964287696,1.0431039984615194,1.11004149883999,1.0402234348422512,0.8185925112442403,,,,,,
Heligmosomoides polygyrus polygyrus,intron,423.5,Heligmosomoides_polygyrus_polygyrus_ott34976,656624965.0,1.1629253296385211,0.9109683616462836,1.009630512036796,0.9156639163835504,0.7584327783977365,1.1541220253944109,1.0335095292801997,1.057133507331531,1.0605846080567358,0.9314600013121844,0.934085660621448,1.071179062516138,1.0588055832241925,0.9825163480243024,1.000330684082897,0.9565930687905077,,,,,,
Heligmosomoides polygyrus polygyrus,downstream1,423.5,Heligmosomoides_polygyrus_polygyrus_ott34976,656624965.0,1.0355131623770213,0.9060503629542735,1.0762215744640429,0.9180615602209218,0.6811959903031033,1.1162147833755425,1.0917193469596465,1.200112572644817,1.2456950483325249,0.9167090744536154,0.7945984469767233,1.0028074848437134,1.0401455080966575,1.0770654362509673,1.031511795728158,0.875317377026363,,,,,,
Heligmosomoides polygyrus polygyrus,downstream2,423.5,Heligmosomoides_polygyrus_polygyrus_ott34976,656624965.0,1.136549033303004,0.93093246481614,0.9999795671042656,0.938687000595012,0.7930131181308395,1.0521127814891722,1.1125017739768337,1.0496733367710114,1.0646700624788374,1.0108790157770269,0.8535927069206101,1.0661036011735567,1.086384067872915,0.995773060096792,0.978116149137514,0.9237334315393164,,,,,,
Dirofilaria immitis,upstream1,2509.125,Dirofilaria_immitis_ott819804,86813779.0,1.1088632117645707,0.9948750428549334,0.9147701294489902,0.8462263293709819,0.8012973741095551,1.1070992598662337,1.0805211178908634,1.0959224781640278,1.1386444304703849,0.8236044728653756,0.9878112121993448,1.162179863991019,1.1174843732585538,0.9252932852748468,0.9970006991280508,0.9261028666679468,,,,,,
Dirofilaria immitis,upstream2,2509.125,Dirofilaria_immitis_ott819804,86813779.0,1.1085075553703787,1.0197130403381225,0.8909656020116977,0.8547168764814347,0.7594300566526111,1.129793687429312,1.114943961195365,1.083109387905124,1.1144040028738178,0.8443252682910624,0.9540739794663092,1.1663594579109255,1.1736660732879252,0.8524029457623438,1.0342305168142492,0.9149853302062874,,,,,,
Dirofilaria immitis,exon,2509.125,Dirofilaria_immitis_ott819804,86813779.0,1.1038517736878606,1.066294853026665,0.8477854650597304,0.9003294535261316,0.6890856382741881,1.1156138058240828,1.2534044285435808,1.0741157976654527,1.1170411028261675,0.8457041098981567,0.8508535859453256,1.169840540415942,1.1720058380632408,0.9061486880547422,1.0143278779007885,0.8567297260014303,,,,,,
Dirofilaria immitis,intron,2509.125,Dirofilaria_immitis_ott819804,86813779.0,1.147207225849968,0.9612644410281568,0.9618435318201968,0.80771683490501,0.7780112835542252,1.1315684305969536,1.0643021517700475,1.1132646671422362,1.1220393665591828,0.8343002340067104,0.876223282162847,1.2192609752132484,1.1643263749082289,0.917233837895136,0.9430444206645084,0.9159518041930658,,,,,,
Dirofilaria immitis,downstream1,2509.125,Dirofilaria_immitis_ott819804,86813779.0,1.0876215970674064,1.0139687702322733,0.8782308278470213,0.8713780560923245,0.7359295489011768,1.1515903103315324,1.1925006907704614,1.0677779401045229,1.1424258868026542,0.8102789709925675,0.907136760279214,1.1713990366889024,1.1374639040007395,0.9109236989030374,1.0146901354596178,0.9322568634943016,,,,,,
Dirofilaria immitis,downstream2,2509.125,Dirofilaria_immitis_ott819804,86813779.0,1.1593524172695726,0.9565742195891868,0.9263138286207192,0.8162384150740983,0.7658889078987856,1.11813874545602,1.1185179417918902,1.0994675618368688,1.1445484698305697,0.8381291563340614,0.890943013520091,1.2341275292305445,1.1247984975438134,0.9471550064592144,0.9499771907930724,0.9080838915854332,,,,,,
Phthorimaea operculella,upstream1,44.1,Phthorimaea_operculella_ott600263,648202259.0,1.2044506845720588,0.8848177693303205,0.8720728036762835,0.9791718298525548,0.7859143760215032,1.1698008965456883,1.1303489772411517,0.9381274611682072,0.9360161724517836,1.002784937449022,0.9228894439209686,1.186375428762699,1.0853448304481088,0.8992624450219606,1.0732429231819656,0.9543360490131104,,,,,,
Phthorimaea operculella,upstream2,44.1,Phthorimaea_operculella_ott600263,648202259.0,1.186119854174431,0.8927614818472749,0.9300385990041212,0.9409234794787548,0.7856115398775616,1.167336412359561,1.1179470964270122,0.9618189579759522,0.9617666329389514,1.0010099710288496,0.9367718908846102,1.1260450323700562,1.075791651714767,0.9052073916806708,1.0013043598669469,1.0226149036039445,,,,,,
Phthorimaea operculella,exon,44.1,Phthorimaea_operculella_ott600263,648202259.0,1.0594688422007617,0.9400211052131732,1.0342695962893995,0.9523389712029982,0.7281280359582013,1.058857085229043,1.2605338851759016,1.015363936300422,1.0829006370435836,0.8918680074685238,0.8643775033658609,1.1081668087957366,1.087703760937035,1.1434844834999915,0.845489923844705,0.9400799671386382,,,,,,
Phthorimaea operculella,intron,44.1,Phthorimaea_operculella_ott600263,648202259.0,1.1150380386924568,0.9215618436485288,0.9491539259399971,1.0007645045251492,0.9004152654847849,1.1231312189840903,1.0663163236004345,0.8992805340339637,0.901211147397582,0.9902467134244006,1.0330065250959557,1.1162400607041711,1.081068775248943,0.9427947623549756,0.9260159937985782,1.0426083587107502,,,,,,
Phthorimaea operculella,downstream1,44.1,Phthorimaea_operculella_ott600263,648202259.0,1.0641079171892396,0.902584812542598,1.0526437698818445,0.9051681960618256,0.8145956037286319,1.159904000644168,1.1622100592260416,0.9573985242378136,1.0810093116492587,0.8832566385441064,0.8630953381331526,1.1436491493968284,1.03671736792298,1.085705365032378,0.8901162698673316,1.0185923457257944,,,,,,
Phthorimaea operculella,downstream2,44.1,Phthorimaea_operculella_ott600263,648202259.0,1.081257851368726,0.9366275785005804,0.9573847672454868,1.01695912246793,0.9405603364632856,1.0790634399138237,1.1216520817290143,0.8250625018614044,0.8711243997166687,1.037564975208319,0.9843222795050702,1.196228205899783,1.092890987471525,0.9275856384724632,0.842880205539934,1.1272465169458927,,,,,,
Lumbricus rubellus,upstream1,1095.0,Lumbricus_rubellus_ott115614,787530981.0,1.0849902489341934,0.9765740865796452,0.9321780795796372,0.9749357028083826,0.8606782770325129,1.0831715769245105,1.1557147943860877,0.9170567545319857,0.9727604134684488,0.9279365413350684,0.9565837570260955,1.21522949191005,1.1288677223220822,0.971187285073326,0.890065701029386,0.9563506287270032,,,,,,
Lumbricus rubellus,upstream2,1095.0,Lumbricus_rubellus_ott115614,787530981.0,1.1360835583619873,0.9357417804336156,0.961419985494607,0.9371923971109792,0.7352564433464318,1.1260740022961473,1.1699970107229414,1.0103789378728196,1.0603503350839776,0.9561142390411024,0.8540204549400259,1.1485081448271477,1.1541303329640733,0.9403883853023726,0.9549470413337684,0.9067722410855245,,,,,,
Lumbricus rubellus,exon,1095.0,Lumbricus_rubellus_ott115614,787530981.0,1.0864280335363232,0.9314764874474772,1.001323280436592,0.9734093953052312,0.4835494759770912,1.1117977838603927,1.226840203669193,1.2908924498063137,1.2439261173228555,0.917207469214236,0.790264478800164,0.965742255941585,1.169464715019927,1.07166015067056,0.9697402620986876,0.771853949719247,,,,,,
