Gene_Length_Including_N,Sum_of_valid_dinucleotide_counts,A_Count,T_Count,G_Count,C_Count,AA_Count,AA_OE,AA_Rate,AT_Count,AT_OE,AT_Rate,AG_Count,AG_OE,AG_Rate,AC_Count,AC_OE,AC_Rate,TA_Count,TA_OE,TA_Rate,TT_Count,TT_OE,TT_Rate,TG_Count,TG_OE,TG_Rate,TC_Count,TC_OE,TC_Rate,GA_Count,GA_OE,GA_Rate,GT_Count,GT_OE,GT_Rate,GG_Count,GG_OE,GG_Rate,GC_Count,GC_OE,GC_Rate,CA_Count,CA_OE,CA_Rate,CT_Count,CT_OE,CT_Rate,CG_Count,CG_OE,CG_Rate,CC_Count,CC_OE,CC_Rate,A_Rate,T_Rate,G_Rate,C_Rate,Region,Assembly Identifier,Phylum,Class,Order,Family,Genus,Organism Name,Average_lifespan_days,Average_lifespan_days_in_longer_life_cycle,Parthenogenesis,Fission Budding,Highly dormant eggs,Dormant state in other than egg stage,More than one type of life cycles,Eusociality,Eusociality level,Host number
100532934.0,94878847,33821342,33859424,13668060,13685544,13517027,1.1248419665356018,0.14246618110778686,11311893,0.9402793281538373,0.11922460440523693,4645785,0.9566507064502204,0.04896544537477358,4293754,0.8830316284406207,0.045255124147956814,9201462,0.7648538142460386,0.09698117431802265,13538239,1.124074373156687,0.14268975043509963,5598964,1.151630701810758,0.05901172049445331,5457882,1.1211778585537429,0.057524750485216165,5444470,1.121114315825427,0.05738339126317587,4298878,0.8842207037121205,0.04530912986326657,1783743,0.9088883366418081,0.018800217924233417,2121014,1.0793606846602084,0.02235497233645767,5595311,1.150703227050669,0.058973218761817374,4657442,0.9567485790089014,0.049088307323127564,1619867,0.8243324910530897,0.017073004691973124,1793116,0.9113312379353778,0.018899007067402496,0.3558853707348194,0.3562860889170939,0.14382228240161954,0.14400625794646715,intergenic,GCA_000988905.1_ASM98890v1,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Camisiidae,Platynothrus,Platynothrus peltifer,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98759061.0,52426728,18569446,18570966,7644234,7643288,7441018,1.131376607370388,0.14193176427107945,6450360,0.9806708037113364,0.12303571567540893,2060148,0.7609186611696815,0.03929575769061918,2617597,0.9669329216117754,0.04992867378639384,5005651,0.761026638709848,0.09547898926669618,7440976,1.1311850278045883,0.14193096315299325,3308744,1.2219893845792735,0.06311177764135881,2815338,1.0398927669139901,0.05370043310732648,2815753,1.040002467271533,0.05370834891698753,2618848,0.9671961493021707,0.04995253566081789,1215512,1.0905963481793752,0.023184967789712147,993778,0.8917598506331074,0.018955560224929544,3306706,1.2214878354044518,0.06307290433993896,2060539,0.761094974047232,0.03930321571851671,1059554,0.9507834916628376,0.020210187444846834,1216206,1.0914891615245617,0.023198205312374254,0.3541899247832272,0.3542189169613283,0.14580460103577608,0.14578655721966843,intergenic,GCA_001014335.1_ASM101433v1,Arthropoda (Mandibulata),Insecta,Diptera,Scatopsidae,Coboldia,Coboldia fuscipes,26.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406282338.0,127486507,40651102,40658694,23086873,23088054,14421815,1.1125699891433345,0.11312424616041916,12119970,0.9348197179648254,0.09506864910809738,6934795,0.9419942622093156,0.054396305641976686,7175357,0.9746213665367993,0.056283266118507744,10510348,0.8106687189054236,0.08244282667498294,14421548,1.1121339483722632,0.11312215182113351,8814565,1.1971109780101277,0.06914116016999353,6913239,0.9388428097119935,0.05422722108152198,6913691,0.9391275809433711,0.0542307665547696,7179348,0.9750312472317186,0.05631457139224938,4604002,1.1011775355801134,0.0361136414224605,4389736,1.0498760443185071,0.03443294591167989,8806386,1.1961623592485415,0.06907700436093994,6938676,0.9422972461274919,0.0544267480793085,2733413,0.6537397301178894,0.021440802358793937,4609618,1.1024079717270203,0.03615769314316534,0.31887037947284086,0.3189299317064053,0.18109521248283217,0.18110447633792168,intergenic,GCA_001039355.2_LinAna2.0,Brachiopoda,Lingulata,Lingulida,Lingulidae,Lingula,Lingula anatina,2920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3262478678.0,1734386013,526362754,526179651,341459320,341667294,183427913,1.149961191844951,0.10575956657002861,141004521,0.8843046304121867,0.08129938776207139,100353458,0.9698314892843757,0.057861085852748975,101191068,0.9773310161964508,0.05834402909244402,120576201,0.75618917823075,0.0695209717422923,183327079,1.1501290744704953,0.10570142841667393,117884416,1.1396498489328786,0.06796896141712601,103996569,1.0047768386693643,0.05996160498326159,103955452,1.0046417217869108,0.05993789803469777,101085504,0.9772460455070151,0.058283163749199354,66703743,0.9937115161209853,0.03845957157174099,69462110,1.034174089989032,0.04004997127476258,118005499,1.1397293904876986,0.06803877459544526,100373319,0.9697703214763905,0.05787253716742237,56270905,0.8377792147580067,0.03244427974985059,66768256,0.9934620389122152,0.03849676802023426,0.3032621705163938,0.3031566763248195,0.19673066481115775,0.19685048834762892,intergenic,GCA_001188405.1_Lrec_1.0,Arthropoda (Chelicerata),Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles reclusa,1825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2342518435.0,1538714542,494804249,492283361,276116442,276109654,153789712,0.967289909541598,0.09994687630631362,163205695,1.0317701193334656,0.1060662589097699,84292266,0.9500757968433236,0.05478096404446667,93300048,1.0516302488005944,0.060635059624984035,145318028,0.9186860733681133,0.09444118712956182,152297401,0.9677393318517695,0.09897703364916921,110331492,1.2499374491660893,0.07170367796524016,84111423,0.9529156205993299,0.0546634354223189,84663083,0.9542553529696004,0.05502195546287363,92698233,1.0501715403089427,0.06024394419481609,48976250,0.9892298360659769,0.03182932809378752,49707567,1.0040257721985018,0.032304605983245464,110804102,1.2489269604061342,0.0720108239543758,83869471,0.9501744965996176,0.05450619248128221,32431017,0.6550627771946218,0.021076694939040876,48918754,0.9881171058191017,0.0317919618387541,0.32144471076384995,0.31980704068388255,0.17937632915483182,0.1793719193974357,intergenic,GCA_001194135.2_ASM119413v2,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus bimaculoides,517.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50795114.0,15173920,5162643,5188405,2413666,2418994,2091126,1.1920484558035807,0.13781053280892477,1638111,0.92917017135239,0.1079556897624345,698909,0.8521759279219654,0.046059884327846724,731436,0.8898715917240294,0.04820349652561764,1254446,0.7115475109881566,0.08267118846020013,2106896,1.1891407352451868,0.13884981600008436,1032919,1.2531790341034394,0.0680719945801744,790926,0.9574698081447057,0.052124039140841655,783341,0.9551234045552716,0.051624168309836876,735930,0.8928599886029245,0.048499662578951254,340616,0.8883182719044062,0.022447462488269346,552078,1.436634770893118,0.03638334721680357,1030551,1.253777580981508,0.067915937345129,704429,0.852759296674489,0.046423666396026866,339517,0.883501837619537,0.022375035587376236,342689,0.8897919620524191,0.02258407847148265,0.34001200497269835,0.3417086919743188,0.15896420031259823,0.15931510274038463,intergenic,GCA_001447665.1_T11_ISS1029_r1.0,Nematoda,Enoplea,Rhabditida,Trichinellidae,Trichinella,Trichinella zimbabwensis,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
168679183.0,98060903,28038646,28007505,21007942,21015307,9096027,1.1347725301520726,0.09275895613565786,7267432,0.9076547097149027,0.07411141217004702,6073598,1.0112921695483508,0.06193699847940417,5599242,0.9319821837916784,0.05709963735496092,5848744,0.7304698602638151,0.05964399491609821,9079421,1.1352211092772333,0.09258961239628805,7239096,1.2066951089321778,0.07382244889178718,5837970,0.9727983971089628,0.05953412442061644,5833920,0.9713842789350752,0.059492823556805303,5597498,0.9330548260249135,0.05708185248916176,4386323,0.9747757982619641,0.0447305997171982,5188272,1.1525894397644767,0.05290867044126649,7257708,1.2080303996795165,0.07401224930592369,6060960,1.009955887567346,0.061808119388825127,3306945,0.7346472746382489,0.0337233790310905,4387747,0.9744089152048337,0.04474512130486908,0.2859061644101014,0.28558862397445073,0.21421505586859918,0.21429015574684865,intergenic,GCA_001693035.2_Taenia_asiatica_TASYD01_v1,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,Taenia asiatica,10054.4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
169104283.0,98791101,28222158,28210184,21178758,21192934,9147451,1.1348832372551467,0.09259387644642203,7318883,0.9084064185706129,0.07408443600603257,6112231,1.0105099164765605,0.061870258941642935,5640326,0.9318680653016862,0.057093462294746565,5882379,0.7301101602614748,0.05954361213162307,9142543,1.1352374285960654,0.0925441958582889,7310238,1.2090844539228012,0.07399692812412324,5871580,0.970486515401975,0.05943430066641326,5871255,0.9706703492820524,0.05943101089641667,5630223,0.9312166172180161,0.05699119599851408,4425320,0.9749340353616004,0.04479472295789071,5248924,1.1556071983226315,0.05313154673719043,7317629,1.2089841577996578,0.07407174255503034,6115302,1.0107702064198612,0.06190134473751841,3327860,0.7326642509988623,0.03368582763340192,4428957,0.9744303896983161,0.04483153801474487,0.28563770989350495,0.2855165205096788,0.21435114683677794,0.21449462276003833,intergenic,GCA_001693075.2_ASM169307v2,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,Taenia saginata,9332.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1026046400.0,653512220,211639660,211383988,115222946,115538428,76573799,1.1181557576271348,0.11717271178188528,68973942,1.00839834914168,0.10554346175806781,31069855,0.8333346057344442,0.04754288297776589,34941862,0.9346279307551425,0.053467802025186306,57192182,0.8361491345907199,0.08751509191366001,76359596,1.1177268111148786,0.11684493979316868,41698621,1.1197649037646833,0.06380694916462312,36050826,0.9654569186928582,0.05516473127311988,35944771,0.9640863006763271,0.055002446626017186,34798047,0.934458522025319,0.053247737280260804,21873019,1.0775737442512596,0.033469946438032944,22552856,1.1080320903741785,0.03451022843918665,41844325,1.1192556048843558,0.06402990444463304,31170801,0.8347677106385375,0.04769734986745925,20527972,1.0085486169158622,0.03141176457266553,21939746,1.0749664439342477,0.033572051644267645,0.3237144518125715,0.3233233874850073,0.17623980685198384,0.17672235385043739,intergenic,GCA_001703475.1_H_elegans_v1.0,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides,Hydroides elegans,304.1666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129810970.0,71481022,20529130,20500250,15232811,15269828,6731134,1.143292514032018,0.09416672861784209,5304619,0.9022662397253489,0.07421017287637549,4404893,1.0083120982178584,0.061623251553398324,4074646,0.9304550706514518,0.057003186104418034,4296775,0.7308413709252043,0.060110710224596395,6717507,1.1441949491836443,0.09397609060486013,5190318,1.189775356638303,0.07261113306410197,4282055,0.9791949206276365,0.05990478143975054,4275633,0.9787235425331596,0.05981493941147064,4059291,0.9305103073113542,0.05678837384278026,3238017,0.9989166004773636,0.04529897460055901,3647824,1.122612544273046,0.05103206274806759,5211713,1.1901070148499011,0.07291044327821726,4405176,1.0073495001046855,0.06162721064620481,2387964,0.7348924568927776,0.033406964998345993,3253457,0.998819457604382,0.04551497598901146,0.28699217898491025,0.28658844370099495,0.21295094438757559,0.21346843292651924,intergenic,GCA_001870725.1_MEX_genome.1-6-13,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,Taenia solium,4719.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15703284.0,12455344,4198034,4192000,2031451,2049039,1608465,1.1395500125994518,0.1291385448687728,1269538,0.9007248768020104,0.10192717278623536,723096,1.0586620241874511,0.05805508061439331,591222,0.8581596459629512,0.04746733610890233,1141017,0.809540475947943,0.09160862999849703,1604137,1.1397578354377444,0.12879106349852723,714693,1.0478655957738374,0.05738043044013879,727048,1.056830318643978,0.058372374139164684,720842,1.0553620139501954,0.05787411411519425,586595,0.8600514055027181,0.047095848978558924,382679,1.1578054943239398,0.030724081165482062,339106,1.0171677370446985,0.027225743423866897,722944,1.0493543323676044,0.05804287701728671,726607,1.0561892850801389,0.05833696765019095,208387,0.6250686605944265,0.0167307301990214,388968,1.1567169594017626,0.03122900499576728,0.3366365358825339,0.3361526748996273,0.1629002117312793,0.1643105774865595,intergenic,GCA_001887335.1_A_vulgare_v1,Arthropoda (Mandibulata),Crustacea,Isopoda,Armadillidiidae,Armadillidium,Armadillidium vulgare,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684723884.0,293374098,96892121,96865883,49802663,49790259,35908148,1.1219389883258055,0.12239713132411574,30543746,0.9545884042166478,0.10411193833478782,14666462,0.8915331423395368,0.04999235481245519,15781258,0.9595374537572416,0.053792267645932396,25655339,0.8018102663519768,0.08744923009528946,35905497,1.1224639938863832,0.12238809507988671,18998653,1.1551877184348396,0.06475913562075954,16314123,0.9922055792997706,0.055608600456608814,16341400,0.9933479316434535,0.05570157730830075,15778689,0.9594021084443671,0.05378351090831475,9501286,1.123648352956634,0.0323862469958067,8185295,0.9682567755696788,0.027900537422359626,18994963,1.1549382458124071,0.06474655782324723,14645606,0.8907283575970463,0.04992126469188156,6640097,0.7854718627355395,0.02263354892359993,9513536,1.1256577213485797,0.03242800255665379,0.33029423946662434,0.33020479710365735,0.16977162362869105,0.16972933980102725,intergenic,GCA_002022765.4_C_virginica-3.0,Mollusca,Bivalvia,Ostreida,Ostreidae,Crassostrea,Crassostrea virginica,2930.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909764068.0,405150810,130169433,130203039,72375529,72432130,47510395,1.136187964184565,0.11726595091837531,38303545,0.9157742026053851,0.09454144988627815,21239290,0.9135215569620845,0.0524231705226012,23107577,0.9931016619160862,0.05703450771824941,35292792,0.8437920942178514,0.08711025901688312,47480257,1.1348811656587774,0.11719156380311815,26152138,1.1245373816879758,0.06454914405823353,21270433,0.9139101965455516,0.05250003819565361,21219900,0.9126875750827704,0.052375311800561375,23132420,0.994690033331369,0.05709582562601812,15167931,1.1733360432212478,0.03743774077608286,12848735,0.9931547725453145,0.0317134624511796,26138931,1.1233811237244782,0.06451654632012213,21278276,0.9142471806432194,0.05251939641932346,9809542,0.7582375583108928,0.024212075498503877,15198648,1.1738754314213187,0.03751355698881609,0.3212631198838326,0.32134606077216554,0.17862556295979873,0.1787652563842031,intergenic,GCA_002072015.1_ASM207201v1,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,Radix,Radix auricularia,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948953281.0,1917772253,641702365,639814767,320267613,318728386,226163938,1.0563153934747298,0.1179305507451202,203708312,0.95424167926787,0.10622132616703366,112714251,1.0547989712839763,0.05877353310523677,98289917,0.9242556537467993,0.05125213217901323,187571896,0.8786530076519325,0.09780718002702274,224982786,1.057008068681607,0.11731465279469762,115137561,1.0806555145284658,0.06003713987408493,111159009,1.0483521599360677,0.057962570282322254,112107211,1.0491181885803922,0.058456999169024894,98425596,0.9238007316148629,0.05132288041295381,56786686,1.0647754018208977,0.029610755871124807,52498000,0.9891143964713403,0.027374470518006812,114886255,1.0803170250062017,0.0599060992880055,111890270,1.0552487583829555,0.058343877811856105,35123079,0.6617536494209342,0.018314520373864225,56327486,1.0663908553298618,0.029371311380632432,0.3341306834313959,0.33314782214837146,0.16676148047643835,0.16596001394379428,intergenic,GCA_002091895.1_Cmul_gen_Assembly01,Arthropoda (Mandibulata),Crustacea,Decapoda,Atyidae,Caridina,Caridina multidentata,2190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953555114.0,946081681,303040313,303912996,171458365,169335261,106537252,1.1014298003310228,0.1126089365639033,94070472,0.9697500021233177,0.09943165996044691,54820153,1.0016991453755806,0.05794441864898555,47196533,0.8732094630925336,0.04988631948788363,85242720,0.8787468176092215,0.09010080388608645,107044987,1.1003324827277778,0.11314560798477187,54054980,0.9848813303972592,0.05713563753064573,56916557,1.0500212574592105,0.06016029920359488,57354551,1.0480088357305415,0.0606232550020171,48066823,0.8757771547452163,0.05080620834893853,39380751,1.2718115999132802,0.041625106786102116,26399545,0.8632697165666826,0.02790408643373785,53214351,0.9845484808286157,0.05624710008521981,54319289,1.0021057341903212,0.05741500981457012,22878784,0.7481402190481069,0.02418267308147995,38583933,1.2775203759635363,0.0407828771816162,0.3197481329760249,0.32066893046718214,0.18091154787010733,0.17867138868668564,intergenic,GCA_002091915.1_Lexo_gen_Assembly01,Arthropoda (Mandibulata),Crustacea,Isopoda,Ligiidae,Ligia,Ligia exotica,602.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987568220.0,482439657,154156714,154243872,87129165,87009780,49606200,1.0074740456462028,0.10282363665638707,48349154,0.9813892843300362,0.10021803410742414,25154100,0.903869188648406,0.05213937045809648,31016867,1.1160668492958281,0.06429170270303877,45161552,0.9166874604778755,0.09361077876730188,49617958,1.0065743168283927,0.10284800861633976,33669930,1.209187191393962,0.06979096662445393,25763801,0.9265241464909315,0.05340315752691118,25822423,0.9278842226891815,0.05352466909659543,31065253,1.1156455040153888,0.06439199711146466,17049656,1.0839551483585852,0.03534049440715857,13172719,0.8386226743533549,0.027304386795051552,33535687,1.2067004874818936,0.06951270799033836,25181473,0.9055823237692854,0.05219610916023846,11236002,0.7153243036824549,0.023289963494854238,17036882,1.0861173962485255,0.035314016484345526,0.3194696063150109,0.3196502298585771,0.1805637868040287,0.18031637702238326,intergenic,GCA_002113885.2_ASM211388v2,Mollusca,Bivalvia,Pectinida,Pectinidae,Mizuhopecten,Mizuhopecten yessoensis,5031.785714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764410778.0,183650232,51956782,52023204,39843865,39801039,15660211,1.0650861462513759,0.0852719369284543,13954675,0.9478770355093142,0.07598506600307481,12921269,1.1459695531523657,0.07035803254525701,9428123,0.8370669626590712,0.05133738682127012,11948895,0.81163360452408,0.06506332646505995,15647875,1.0615312707388207,0.08520476576365012,12524545,1.1093664242959667,0.06819781746858888,11909432,1.0560176078799248,0.06484844516831322,11865916,1.0523717489561983,0.0646114947461651,9470915,0.8388899643349148,0.05157039496688466,8797060,1.0173871549765685,0.04790116464432237,9715053,1.124762739409655,0.05289975892870095,12489374,1.1088572306166535,0.06800630668411026,12957145,1.1489190473444348,0.07055338214873587,5606144,0.6490527517415501,0.030526201567771503,8753600,1.0145407476482506,0.047664519149640934,0.28295065009977677,0.28331237666091996,0.21698509935118274,0.2167518738881205,intergenic,GCA_002269645.1_Mlig_3_7,Platyhelminthes,Turbellaria,Macrostomida,Macrostomidae,Macrostomum,Macrostomum lignano,627.2916667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700607159.0,462047242,127799318,127404428,103699616,103323060,41325294,1.1699896816791742,0.08943954263447373,32139871,0.9127550046141235,0.06955970748982417,28751304,1.0031711049862473,0.062225896805591145,25537162,0.8942727304132144,0.05526959080950428,24807266,0.7045129768036029,0.05368989087050973,41083880,1.170376409566667,0.08891705493612707,30927598,1.0824495726055983,0.06693600824480195,30536928,1.0726714339554242,0.06609048864315048,30712542,1.0716012983298613,0.06647056666123331,25549433,0.8942166420801695,0.05529614869987688,22682775,0.9753602237119556,0.04909189567243429,24709978,1.0664023734279682,0.05347933231468136,30905205,1.0822534649437603,0.0668875435036143,28585422,1.0041208338625591,0.06186688156878989,21297733,0.9191409648294775,0.04609427578836192,22494851,0.9743427402690902,0.048685175357025504,0.27648639696326144,0.2756320753987534,0.22434809232952072,0.22353343530846448,intergenic,GCA_002352805.1_T_circumcincta.14.0.ec.cg.pg,Nematoda,Chromadorea,Rhabditida,Trichostrongylidae,Teladorsagia,Teladorsagia circumcincta,291.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
404004474.0,208661022,67146007,67138918,37214313,37186956,24319626,1.1258035554082593,0.11655088126617151,19889514,0.9208221314122831,0.09531973824991617,10898935,0.9103323407581921,0.05223273084515037,12030344,1.0055723691254932,0.057654965382082715,19560888,0.9056077780722521,0.09374481066233827,24309238,1.1255603258953069,0.11650109717185225,12434136,1.0386694929976428,0.05959012316157447,10826798,0.9050679228026169,0.05188701702036138,10832522,0.9047852022766089,0.05191444907233321,12044757,1.006143221086677,0.05772403913558901,6935865,1.045265764347829,0.03323986882418318,7396434,1.1154955886617635,0.03544712821352902,12424963,1.0385571252332098,0.05954616190847565,10887830,0.9101699026737191,0.052179510555641774,6940538,1.0467394858034749,0.033262263998687785,6928634,1.0457129050595364,0.03320521453211324,0.32175586565156294,0.3217218959870436,0.17832666496375893,0.17819557339763453,intergenic,GCA_002382865.2_ASM238286v2,Arthropoda (Mandibulata),Insecta,Lepidoptera,Noctuidae,Heliothis,Heliothis virescens,47.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770550206.0,432041619,146063328,146096844,69926686,69940084,57607440,1.1665202174497895,0.1333377097635587,45160694,0.914270397992631,0.10452857320674007,20980825,0.88743080588168,0.04856204605603054,22319504,0.9438723744721548,0.0516605415275976,42696924,0.8643918027154569,0.09882595130262208,57639187,1.1666276223162566,0.13341119111027125,23708920,1.002591614052842,0.05487647244466048,22056795,0.9325486552066347,0.05105247742347711,22045997,0.9324846322380127,0.0510274844609357,22312025,0.9435203778804501,0.05164323069532799,13188931,1.1652517949932446,0.030526991891491825,12381989,1.0937483103873669,0.028659250533916734,23718199,1.0030219671697493,0.0548979495422176,20989881,0.8874401425727215,0.04858300699961038,12050312,1.064450016038668,0.027891553660713414,13183996,1.1643695533765475,0.030515569380828562,0.33808847041766205,0.3381660489127551,0.16185723435738875,0.16188824631219412,intergenic,GCA_002938485.2_Soryzae_2.0,Arthropoda (Mandibulata),Insecta,Coleoptera,Curculionidae,Sitophilus,Sitophilus oryzae,124.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122994328.0,41013151,12726503,12719250,7769023,7793043,5130717,1.2988831982570148,0.12509931265705482,3457095,0.8756910945945636,0.08429235295771349,2193066,0.9094658945850858,0.05347226307971314,1947258,0.8050401616542967,0.04747886842442318,2408454,0.6100676202246843,0.05872394442455787,5124612,1.298817671701356,0.12495045796408084,2427747,1.0073623666568985,0.05919435451326332,2760089,1.1417334290832146,0.06729765776835825,2753064,1.141697428900906,0.06712637124614004,1937947,0.8041261615710518,0.04725184368301767,1482965,1.0074147234101356,0.036158280059973937,1596054,1.0808969916894868,0.03891566390497526,2435881,1.0070478765580269,0.059392681142690064,2201321,0.9105944677301677,0.053673539982333957,1666263,1.1284446917607422,0.040627529447810534,1490618,1.006380986438604,0.03634487874389364,0.31034332745177207,0.3101664587429046,0.18945223592603158,0.19003797787929175,intergenic,GCA_003052745.1_Sp34_v7,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,Caenorhabditis inopinata,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140141882.0,97772331,28178472,28142080,20729890,20732019,9982475,1.2294455796712436,0.10209918182271834,8034574,0.9908209478404746,0.08217635723546368,5065285,0.8479991297938053,0.05180693707711643,5093626,0.8526562377551988,0.05209680436073474,6513918,0.8032941643097853,0.06662332720695797,9958915,1.229718188386464,0.1018582138539788,4584876,0.7685645718443803,0.04689338950096219,7081995,1.1870357036346344,0.07243352927731671,7087838,1.1866026208040545,0.07249329056090521,5084134,0.8522553872579012,0.05199972167995054,3946190,0.8980281573888341,0.04036100970120064,4609122,1.048782822085773,0.047141373769640414,4591778,0.7686485333016384,0.046963982069733,5061922,0.8484448440042157,0.05177254084286893,7130929,1.6226074815796323,0.07293401852104764,3944754,0.8975170062125186,0.0403463225194048,0.28817511557619724,0.28780294249292826,0.21200008455504102,0.21202185737583348,intergenic,GCA_003055095.1_ASM305509v1,Arthropoda (Mandibulata),Insecta,Hymenoptera,Bethylidae,Goniozus,Goniozus legneri,110.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
440159624.0,206201935,60341855,60261829,42747328,42835690,19762049,1.1189823225287,0.0958383295481684,14997009,0.8503001469700094,0.07272972001935869,12758409,1.0197587902694223,0.0618733718478442,12828928,1.0232800605110068,0.062215361849053456,12942208,0.733797076771537,0.06276472623789879,19710983,1.1190570653686558,0.0955906791078367,15100935,1.2085959194540101,0.07323372110935816,12512371,0.9993557256757397,0.06068018226890063,12502153,0.9992766667884083,0.06063062890268222,12814173,1.0255760453890936,0.062143805779514144,8618468,0.9723904705217709,0.04179625181499873,8815569,0.9925769286196179,0.042752115783976516,15140004,1.207619546173841,0.07342319071836062,12744286,1.0178786405669373,0.06180488073499407,6272498,0.7062433292295365,0.030419200479374745,8681892,0.9755092973147123,0.04210383379767993,0.2926563857643933,0.29226826180089926,0.2073233995468825,0.20775195288782494,intergenic,GCA_003073045.1_ASM307304v1,Mollusca,Gastropoda,Architaenioglossa,Ampullariidae,Pomacea,Pomacea canaliculata,1137.213889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353187871.0,242902746,84501109,84538988,36930183,36926987,32371795,1.101171077816783,0.13327060123066703,29570201,1.0054203131551056,0.12173679172815939,9188086,0.7151448494958021,0.037826192380715204,13372951,1.04095942850071,0.05505475430071918,28088833,0.9550521239616013,0.11563818632169766,32407849,1.1014098330010034,0.1334190310059319,12815393,0.9970254784328618,0.052759358265962134,11229049,0.8736850228148284,0.046228579894275874,11228442,0.8739537771155325,0.04622608095175672,13376363,1.040668414910618,0.055068801074813704,6103098,1.086926697820815,0.025125685487310218,6222923,1.1083627616233038,0.025618989914589108,12814120,0.9974596505991474,0.0527541174853577,9186613,0.7147716773251235,0.03782012822531039,8824269,1.5716876390961145,0.036328403631962235,6102761,1.0870548230116643,0.025124298100771575,0.34788826586509103,0.3480442124529956,0.15204033975400802,0.15202718192790535,intergenic,GCA_003268045.1_YSA_version1,Arthropoda (Mandibulata),Insecta,Hemiptera,Aphididae,Sipha,Sipha flava,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590012607.0,1299714437,429555083,427814722,221279362,221890817,149921606,1.0573675434908238,0.11534965045556388,137496086,0.9736776968169948,0.10578945811925301,69090170,0.9459233861137895,0.05315796149766089,72773716,0.9936097269025016,0.05599208097432252,115499261,0.8179073143547151,0.08886510583555209,148746538,1.0576327490673596,0.11444555339658814,92220891,1.2677457178660232,0.07095473311265527,71075430,0.9743700261020718,0.05468542010201584,71123213,0.9737580682208814,0.054722184331634074,72252653,0.9932455699783868,0.05559117521751434,38714175,1.0289343409559695,0.029786677671566095,39055985,1.035158445952584,0.030049666209870683,92710497,1.265814866526332,0.07133143586062975,69072456,0.9469113413123805,0.05314433234998374,21112748,0.5595823382630992,0.016244143635683876,38849012,1.0268353099304561,0.029890421229505817,0.330289793689265,0.3289516103028171,0.17014422064858253,0.17061437535933535,intergenic,GCA_003401595.1_ASM340159v1,Mollusca,Bivalvia,Unionida,Unionidae,Venustaconcha,Venustaconcha ellipsiformis,5475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
